75	 102 	 39.67 	 39.67	 3015
76	 51 	 39.82 	 39.82	 3066
77	 66 	 40.15 	 40.15	 3132
78	 106 	 40.99 	 40.99	 3238
79	 792 	 50.38 	 50.38	 4030
80	 565 	 56.73 	 56.73	 4595
81	 64 	 56.82 	 56.82	 4659
82	 95 	 57.28 	 57.28	 4754
83	 143 	 58.30 	 58.30	 4897
84	 108 	 58.88 	 58.88	 5005
85	 342 	 62.17 	 62.17	 5347
86	 98 	 62.59 	 62.59	 5445
87	 88 	 62.88 	 62.88	 5533
88	 95 	 63.24 	 63.24	 5628
89	 266 	 65.49 	 65.49	 5894
90	 1055 	 76.36 	 76.36	 6949
91	 237 	 78.11 	 78.11	 7186
92	 627 	 84.01 	 84.01	 7813
93	 341 	 86.74 	 86.74	 8154
94	 166 	 87.58 	 87.58	 8320
95	 293 	 89.72 	 89.72	 8613
96	 253 	 91.40 	 91.40	 8866
97	 316 	 93.69 	 93.69	 9182
98	 301 	 95.79 	 95.79	 9483
99	 300 	 97.83 	 97.83	 9783
100	 302 	 99.85 	 100.60	 10085
101	 287 	 101.69 	 103.26	 10372
102	 350 	 104.10 	 106.49	 10722
103	 531 	 108.20 	 110.91	 11253
104	 215 	 109.22 	 112.72	 11468
105	 333 	 111.33 	 115.52	 11801
106	 219 	 112.34 	 117.28	 12020
107	 270 	 113.80 	 119.63	 12290
108	 259 	 115.13 	 121.93	 12549
109	 200 	 115.90 	 123.66	 12749
110	 257 	 117.17 	 126.09	 13006
111	 188 	 117.80 	 127.66	 13194
112	 203 	 118.56 	 129.51	 13397
113	 174 	 119.04 	 130.97	 13571
114	 191 	 119.67 	 132.63	 13762
115	 212 	 120.47 	 134.40	 13974
116	 174 	 120.92 	 135.94	 14148
117	 176 	 121.39 	 137.50	 14324
118	 168 	 121.78 	 138.85	 14492
119	 171 	 122.19 	 140.40	 14663
120	 207 	 122.89 	 142.36	 14870
121	 180 	 123.36 	 144.03	 15050
122	 225 	 124.19 	 145.98	 15275
123	 142 	 124.33 	 147.24	 15417
124	 130 	 124.38 	 147.96	 15547
125	 156 	 124.63 	 149.30	 15703
126	 162 	 124.92 	 150.58	 15865
127	 286 	 126.18 	 153.04	 16151
128	 204 	 126.78 	 154.85	 16355
129	 517 	 129.78 	 159.74	 16872
130	 399 	 131.84 	 163.38	 17271
131	 295 	 133.08 	 166.07	 17566
132	 479 	 135.68 	 170.73	 18045
133	 575 	 138.96 	 176.29	 18620
134	 297 	 140.13 	 178.99	 18917
135	 296 	 141.27 	 181.82	 19213
136	 248 	 142.05 	 184.08	 19461
137	 272 	 142.99 	 186.70	 19733
138	 148 	 143.03 	 188.01	 19881
139	 169 	 143.21 	 189.57	 20050
140	 279 	 144.18 	 192.25	 20329
